step,problem_id,pred,label,n_icl,correct,cumulative_regret,mem_size
899,899,Schutzstaffel,Schutzstaffel,3,1,406.0000,535
900,900,Norse mythology,Norse,3,0,407.0000,535
901,901,Lincoln,Caistor is a town,3,0,408.0000,535
902,902,Drifting,Drifting,3,1,408.0000,536
903,903,November,November 2017,3,0,409.0000,536
904,904,Canadian comedian,Canadian comedian,3,1,409.0000,537
905,905,Monthly,Girlfriends,3,0,410.0000,537
906,906,Director,film director,3,0,411.0000,537
907,907,New Jewel Movement,New Jewel Movement,3,1,411.0000,538
908,908,An All-Colored Vaudeville Show,"""An All-Colored Vaudeville Show""",3,1,411.0000,539
909,909,Dutch,Dutch,3,1,411.0000,540
910,910,Portraits,portrait,3,0,412.0000,541
911,911,Suicide Kings,Suicide Kings,3,1,412.0000,542
912,912,Leonid Khachiyan,Nikolai Ivanovich Lobachevsky,3,0,413.0000,542
913,913,French Canadians,French Canadians,3,1,413.0000,543
914,914,Artists' lofts and art galleries,artists' lofts,3,0,414.0000,543
915,915,"London, England","London, England",3,1,414.0000,544
916,916,Carondelet Canal,Carondelet Canal,3,1,414.0000,545
917,917,The Conversation,The Conversation,3,1,414.0000,546
918,918,Heavyweights,Heavyweights,3,1,414.0000,547
919,919,Brothers Quay,Brothers Quay,3,1,414.0000,548
920,920,No,no,3,1,414.0000,550
921,921,January 2004,January 2004,3,1,414.0000,551
922,922,Scotch Collie,Scotch Collie,3,1,414.0000,552
923,923,Every Rose Has Its Thorn,Every Rose Has Its Thorn,3,1,414.0000,553
924,924,1961,1961,3,1,414.0000,554
925,925,"Warrnambool, Victoria","Warrnambool, Victoria",3,1,414.0000,555
926,926,Yorgos Lanthimos,Yorgos Lanthimos,3,1,414.0000,556
927,927,Picric acid,picric acid,3,1,414.0000,557
928,928,Ogier the Dane,Ogier the Dane,3,1,414.0000,558
929,929,Burwash Mine,Burwash Mine,3,1,414.0000,559
930,930,A Bug's Life,A Bug's Life,3,1,414.0000,560
931,931,Obafemi Martins,Obafemi Martins,3,1,414.0000,561
932,932,Rockland,Rockland,3,1,414.0000,562
933,933,Live,Live,3,1,414.0000,563
934,934,Punk,rock,3,0,415.0000,563
935,935,"Ice, orange juice, sweetener, milk, powdered egg whites and vanilla flavoring",orange juice,3,0,416.0000,563
936,936,1932,1932,3,1,416.0000,564
937,937,Kevin Spacey,Kevin Spacey,3,1,416.0000,565
938,938,Philip Labonte,Philip Steven Labonte,3,0,417.0000,565
939,939,Nobel Prize,Nobel Prize,3,1,417.0000,566
940,940,Ivan Foster,Ian Paisley,3,0,418.0000,566
941,941,London,London,3,1,418.0000,567
942,942,Detroit,lower Manhattan,3,0,419.0000,567
943,943,Yes,yes,3,1,419.0000,568
944,944,"Gainesville, Florida","Gainesville, Florida",3,1,419.0000,569
945,945,1999,1999,3,1,419.0000,570
946,946,Hinduism,Hindi,3,0,420.0000,570
947,947,Philip Livingston,Philip Livingston,3,1,420.0000,571
948,948,Dodge Park,Dodge Memorial Park,3,0,421.0000,571
949,949,"March 30, 2025","March 30, 2025",3,1,421.0000,572
950,950,Drawings,drawings,3,1,421.0000,573
951,951,Skyscraper,building,3,0,422.0000,573
952,952,Jimmy Page,Eric Clapton,3,0,423.0000,573
953,953,George Washington Bridge,the George Washington Bridge,3,1,423.0000,574
954,954,Coyote Ugly,Coyote Ugly,3,1,423.0000,575
955,955,"April 1, 1949","April 1, 1949",3,1,423.0000,576
956,956,Discover Pure Energy,"""Discover Pure Energy""",3,1,423.0000,577
957,957,Multiple-time world wushu tournament champion,world wushu tournament,3,0,424.0000,577
958,958,Republic of Ireland,Ireland,3,0,425.0000,577
959,959,1989,1989,3,1,425.0000,578
960,960,Dallas,Dallas,3,1,425.0000,579
961,961,Daniel Patrick Moynihan,"Daniel Patrick ""Pat"" Moynihan",3,0,426.0000,579
962,962,2009 Big 12 Conference football season,2009 Big 12 Conference,3,0,427.0000,579
963,963,Steve McGarrett,Steve McGarrett,3,1,427.0000,580
964,964,Hot toddy,Hot toddy,3,1,427.0000,581
965,965,"Laurel, Mississippi","Laurel, Mississippi",3,1,427.0000,582
966,966,Annie Morton,Terry Richardson,3,0,428.0000,582
967,967,McKenna's Fort,Casement's Fort,3,0,429.0000,582
968,968,Philip K. Dick,Philip K. Dick,3,1,429.0000,583
969,969,Soil,Drowning Pool,3,0,430.0000,583
970,970,Oregon,Oregon,3,1,430.0000,584
971,971,Physical optics,theory of direct scattering and inverse scattering,3,0,431.0000,584
972,972,Adam Silver,Adam Silver,3,1,431.0000,585
973,973,Madame d'Aulnoy,Margery Williams,3,0,432.0000,585
974,974,"Score 1,000 points with two different teams","score 1,000 points with two different teams",3,1,432.0000,586
975,975,Silver,a silver medal,3,0,433.0000,586
976,976,1992,1992,3,1,433.0000,587
977,977,Cyndi Lauper,"Cynthia Ann Stephanie ""Cyndi"" Lauper",3,0,434.0000,587
978,978,Thermal energy,electromagnetic field,3,0,435.0000,587
979,979,Rawhide,Rawhide,3,1,435.0000,588
980,980,Bryce Courtenay,Juan Carlos Onetti,3,0,436.0000,588
981,981,Big Mamie,Big Mamie,3,1,436.0000,589
982,982,The Royal Family,"""The Royal Family""",3,1,436.0000,590
983,983,No other actors are listed,Gene Serdena,3,0,437.0000,590
984,984,44,44,3,1,437.0000,591
985,985,Big 12 Conference,Big 12 Conference,3,1,437.0000,592
986,986,No,no,3,1,437.0000,593
987,987,2.1 million,2.1 million,3,1,437.0000,594
988,988,Allerdale,"the Borough of Allerdale in Cumbria, England",3,0,438.0000,594
989,989,No,yes,3,0,439.0000,594
990,990,"September 30, 2017","September 30, 2017",3,1,439.0000,595
991,991,Brazil,Brazil,3,1,439.0000,596
992,992,Brad Wilk,Brad Wilk,3,1,439.0000,597
993,993,Bob Iger,Robert A. Iger,3,0,440.0000,597
994,994,Yes,yes,3,1,440.0000,598
995,995,Pasek and Paul,Pasek and Paul,3,1,440.0000,599
996,996,"Queens, New York","Queens, New York",3,1,440.0000,600
997,997,Scribner,Scribner,3,1,440.0000,601
998,998,1969-1974,1969 until 1974,3,0,441.0000,601
999,999,The Soloist,The Soloist,3,1,441.0000,602
1000,1000,Epigaea,Bactris,3,0,442.0000,602
1001,1001,Center,Canadian professional ice hockey centre,3,0,443.0000,602
1002,1002,Mother goddess,Greek mythology,3,0,444.0000,602
1003,1003,Apatosaurus,Apatosaurus,3,1,444.0000,603
1004,1004,Armenian,Armenian,3,1,444.0000,604
1005,1005,1.95 m,1.95 m,3,1,444.0000,605
1006,1006,Essex,Essex,3,1,444.0000,606
1007,1007,Paula Patton,Paula Maxine Patton,3,0,445.0000,606
1008,1008,State University of New York Upstate Medical University,University of New York Upstate,3,0,446.0000,606
1009,1009,28 June 1945,28 June 1945,3,1,446.0000,607
1010,1010,Bottom of the World,The Bye Bye Man,3,0,447.0000,607
1011,1011,Catwoman,Catwoman,3,1,447.0000,608
1012,1012,No,no,3,1,447.0000,609
1013,1013,Military officer,officer,3,0,448.0000,609
1014,1014,119,119 minutes,3,0,449.0000,609
1015,1015,No,no,3,1,449.0000,610
1016,1016,Academy Award for Best Animated Feature,Academy Award for Best Animated Feature,3,1,449.0000,611
1017,1017,Fortnightly women's magazine,fortnightly women interest magazine,3,0,450.0000,611
1018,1018,Translation and commentary on Isaac Newton's 'Principia',"commentary on Isaac Newton's book ""Principia""",3,0,451.0000,611
1019,1019,Katherine Harris,Katherine Harris,3,1,451.0000,612
1020,1020,Hessians,Hessians,3,1,451.0000,615
1021,1021,Tori Amos,Tori Amos,3,1,451.0000,616
1022,1022,Gal Gadot,Gal Gadot,3,1,451.0000,617
1023,1023,"March 13, 2013","March 13, 2013",3,1,451.0000,618
1024,1024,Rich Girl,"""Rich Girl""",3,1,451.0000,619
1025,1025,Philip Glass,Philip Morris Glass,3,0,452.0000,619
1026,1026,Bolshoi Theatre,Bolshoi Theatre,3,1,452.0000,620
1027,1027,1957,1957,3,1,452.0000,621
1028,1028,Racehorse breeder and owner,racehorse breeder and owner,3,1,452.0000,622
1029,1029,Adelaide Bite,Tel Aviv,3,0,453.0000,622
1030,1030,2009,1976,3,0,454.0000,622
1031,1031,Natural-ingredients-only personal care products,natural-ingredients-only personal care products,3,1,454.0000,623
1032,1032,Musical,musical,3,1,454.0000,624
1033,1033,13,13,3,1,454.0000,625
1034,1034,1968,1968,3,1,454.0000,626
1035,1035,Phil Spector,Phil Spector,3,1,454.0000,627
1036,1036,Musician,"musician, singer, and songwriter",3,0,455.0000,627
1037,1037,Sir Syed University of Engineering and Technology,Sir Syed University of Engineering and Technology,3,1,455.0000,628
1038,1038,Young Justice,focus on young superheroes,3,0,456.0000,628
1039,1039,2006,2006,3,1,456.0000,629
1040,1040,Portal A Interactive,Portal A Interactive,3,1,456.0000,630
1041,1041,Cyclic Defrost,Cyclic Defrost,3,1,456.0000,631
1042,1042,2006,2006,3,1,456.0000,632
1043,1043,British Army,British Army,3,1,456.0000,633
1044,1044,Hard Rock Stadium,"Miami Gardens, Florida,",3,0,457.0000,633
1045,1045,Polka,Polka,3,1,457.0000,634
1046,1046,Lithuanian-born French,Lithuanian-born French,3,1,457.0000,635
1047,1047,Tampa,Tampa,3,1,457.0000,636
1048,1048,Yes,no,3,0,458.0000,636
1049,1049,Stapleton Cotton,Lord Combermere,3,0,459.0000,636
1050,1050,Citizens for a Sound Economy,Citizens for a Sound Economy,3,1,459.0000,637
1051,1051,Los Angeles Lakers,Los Angeles Lakers,3,1,459.0000,638
1052,1052,Eliot Cutler,Eliot Cutler,3,1,459.0000,639
1053,1053,American,American,3,1,459.0000,640
1054,1054,Italian,German,3,0,460.0000,640
1055,1055,Anabolic-androgenic steroid,Anabolic steroids,3,0,461.0000,640
1056,1056,Roland R-8,The R-8 Human Rhythm Composer,3,0,462.0000,640
1057,1057,J. M. Barrie,Edward Franklin Albee III,3,0,463.0000,640
1058,1058,Transporter 3,Transporter 3,3,1,463.0000,641
1059,1059,Royal Navy,Navy,3,0,464.0000,641
1060,1060,Strange Synergy,Strange Synergy,3,1,464.0000,642
1061,1061,"Port Moresby, Papua New Guinea","Port Moresby, Papua New Guinea",3,1,464.0000,643
1062,1062,Jean-Loup Chrétien,Jean-Loup Jacques Marie Chrétien,3,0,465.0000,643
1063,1063,Mike,Jackson Storm,3,0,466.0000,643
1064,1064,My Cat from Hell,My Cat from Hell,3,1,466.0000,644
1065,1065,No,no,3,1,466.0000,645
1066,1066,Northrop F-15 Reporter,The Northrop P-61 Black Widow,3,0,467.0000,645
1067,1067,Gauteng,Gauteng province,3,0,468.0000,645
1068,1068,1944,1944,3,1,468.0000,646
1069,1069,Garth Jennings,Garth Jennings,3,1,468.0000,647
1070,1070,Yes,yes,3,1,468.0000,648
1071,1071,Salvia,Salvia,3,1,468.0000,649
1072,1072,"About 450,000","about 450,000",3,1,468.0000,650
1073,1073,Rosie O'Donnell,Rosie O'Donnell,3,1,468.0000,651
1074,1074,215th,215th,3,1,468.0000,652
1075,1075,Erika Jayne,Erika Jayne,3,1,468.0000,653
1076,1076,Plato,Plato,3,1,468.0000,654
1077,1077,Board game,board game,3,1,468.0000,655
1078,1078,Aging issues,aging issues,3,1,468.0000,656
1079,1079,Adrenal gland,zona glomerulosa,3,0,469.0000,656
1080,1080,Europe,Europe,3,1,469.0000,657
1081,1081,Yes,yes,3,1,469.0000,658
1082,1082,Guthred,Guthred or Guthfrith,3,0,470.0000,658
1083,1083,7 October 1978,7 October 1978,3,1,470.0000,659
1084,1084,1963 to 1991,1963 to 1991,3,1,470.0000,660
1085,1085,South African,South African-born,3,0,471.0000,660
1086,1086,David Dunn,David Dunn,3,1,471.0000,661
1087,1087,Action films,martial arts action films,3,0,472.0000,661
1088,1088,Yes,yes,3,1,472.0000,662
1089,1089,1966 Arizona State Sun Devils football team,Arizona State Sun Devils,3,0,473.0000,662
1090,1090,Daniel Sturridge,Daniel Sturridge,3,1,473.0000,663
1091,1091,110 miles (177 km),110 miles,3,0,474.0000,663
1092,1092,Bill McCutcheon,Bill McCutcheon,3,1,474.0000,664
1093,1093,"VH1's ""100 Greatest Artists of Hard Rock""",100 Greatest Artists of Hard Rock,3,0,475.0000,664
1094,1094,"Nebula Award, Philip K. Dick Award, Hugo Award","Nebula Award, the Philip K. Dick Award, and the Hugo Award",3,0,476.0000,664
1095,1095,I.O.U.S.A.,I.O.U.S.A.,3,1,476.0000,665
1096,1096,Bronwyn Bishop,Kathryn Jean Martin,3,0,477.0000,665
1097,1097,Yes,yes,3,1,477.0000,666
1098,1098,Yes,yes,3,1,477.0000,667
1099,1099,The Process,The Process,3,1,477.0000,668
1100,1100,Game of Thrones,Game of Thrones,3,1,477.0000,670
1101,1101,"35,124","35,124",3,1,477.0000,671
1102,1102,2003,in 1896,3,0,478.0000,671
1103,1103,Boyd Gaming,Boyd Gaming,3,1,478.0000,672
1104,1104,East of Ireland,the east of Ireland,3,1,478.0000,673
1105,1105,Ubisoft,Massive Entertainment,3,0,479.0000,673
1106,1106,Walt Disney Productions,Disney,3,0,480.0000,673
1107,1107,Oregon Ducks,Oregon Ducks football,3,0,481.0000,673
1108,1108,Town meeting legislative body,town meeting legislative body,3,1,481.0000,674
1109,1109,Vib Gyor,"Vib Gyor was a band that was formed in Leeds, England.",3,0,482.0000,674
1110,1110,Start,IK Start,3,0,483.0000,674
1111,1111,Prime Minister,Viscount Cranborne,3,0,484.0000,674
1112,1112,No,no,3,1,484.0000,675
1113,1113,Las Vegas,Las Vegas,3,1,484.0000,676
1114,1114,"New Orleans, Louisiana",Louisiana.,3,0,485.0000,676
1115,1115,University of Vienna,University of Vienna,3,1,485.0000,677
1116,1116,Paleo-Indians,Paleo-Indians,3,1,485.0000,678
1117,1117,22 November 1761,22 November,3,0,486.0000,678
1118,1118,No,no,3,1,486.0000,679
1119,1119,James Franco,James Franco,3,1,486.0000,680
1120,1120,Alexander Borodin,Alexander Porfiryevich Borodin,3,0,487.0000,680
1121,1121,Film critic,author,3,0,488.0000,680
1122,1122,No,no,3,1,488.0000,681
1123,1123,Dana Fox,Dana Fox,3,1,488.0000,682
1124,1124,"Frida, en trotjänarinna","Frida, en trotjänarinna",3,1,488.0000,683
1125,1125,Jordan Peele and Alex Rubens,Jordan Peele,3,0,489.0000,683
1126,1126,WAMC,WAMC,3,1,489.0000,684
1127,1127,William Bonfield,Alistair Grant,3,0,490.0000,684
1128,1128,Genus,genus,3,1,490.0000,685
1129,1129,Lowe's,Lowe's,3,1,490.0000,686
1130,1130,Mean Girls,Mean Girls,3,1,490.0000,688
1131,1131,Monica Lewinsky,Monica Lewinsky,3,1,490.0000,689
1132,1132,College of Magic,New York,3,0,491.0000,689
1133,1133,Yes,yes,3,1,491.0000,690
1134,1134,James G. Kiernan,James G. Kiernan,3,1,491.0000,691
1135,1135,Dragon TV,Dragon TV,3,1,491.0000,692
1136,1136,Fried chicken,hamburgers,3,0,492.0000,692
1137,1137,Warner Animation Group,"Dan Lin, Roy Lee, Phil Lord and Christopher Miller",3,0,493.0000,692
1138,1138,Chelmsford City,Chelmsford,3,0,494.0000,692
1139,1139,Sigmund Freud,Sigmund Freud,3,1,494.0000,693
1140,1140,Media for the 65.8 million,media for the 65.8 million,3,1,494.0000,694
1141,1141,1909,1909,3,1,494.0000,695
1142,1142,1970s,1970s,3,1,494.0000,696
1143,1143,"January 11, 1755 or 1757","January 11, 1755 or 1757July",3,0,495.0000,696
1144,1144,Crackle,Crackle,3,1,495.0000,697
1145,1145,House of Windsor,Mountbatten family,3,0,496.0000,697
1146,1146,Shep Meyers,Shep Meyers,3,1,496.0000,698
1147,1147,1988,1988,3,1,496.0000,699
1148,1148,Continental Army,Continental Army,3,1,496.0000,700
1149,1149,James Tinling,James Tinling,3,1,496.0000,701
1150,1150,Defensive coordinator,defensive coordinator,3,1,496.0000,702
1151,1151,Yes,no,3,0,497.0000,702
1152,1152,Rock,rock,3,1,497.0000,703
1153,1153,Birmingham,"Birmingham, Alabama",3,0,498.0000,703
1154,1154,Number 5,number 5,3,1,498.0000,704
1155,1155,"Max Martin, Savan Kotecha and Ilya Salmanzadeh","Max Martin, Savan Kotecha and Ilya Salmanzadeh",3,1,498.0000,705
1156,1156,No,Drunter und Drüber is a multiplayer board game invented by Klaus Teuber,3,0,499.0000,705
1157,1157,Darkroom,Darkroom,3,1,499.0000,706
1158,1158,Nicol Williamson,John Gielgud,3,0,500.0000,706
1159,1159,American,American,3,1,500.0000,707
1160,1160,The Late Late Show,The Late Late Show,3,1,500.0000,709
1161,1161,Comeng,Comeng and Clyde Engineering,3,0,501.0000,709
1162,1162,2014,2014,3,1,501.0000,710
1163,1163,SBS,SBS,3,1,501.0000,711
1164,1164,Manchester United,Premier League club Manchester United and the England national team,3,0,502.0000,711
1165,1165,Bearno's,Bearno's Pizza,3,0,503.0000,711
1166,1166,Serri,Serri,3,1,503.0000,712
1167,1167,25,25 laps,3,0,504.0000,712
1168,1168,Cuban,Cuban,3,1,504.0000,713
1169,1169,National Broadcasting Company,National Broadcasting Company,3,1,504.0000,714
1170,1170,SKUM,SKUM,3,1,504.0000,717
1171,1171,Duke Cunningham,Duke Cunningham,3,1,504.0000,718
1172,1172,BraveStarr,BraveStarr,3,1,504.0000,719
1173,1173,400 MW,400 MW,3,1,504.0000,720
1174,1174,Best Alternative Music Album,Best Alternative Music Album,3,1,504.0000,721
1175,1175,American,Steve Jobs,3,0,505.0000,721
1176,1176,Motörhead,Motörhead,3,1,505.0000,722
1177,1177,Over forty,Over forty,3,1,505.0000,723
1178,1178,Charlie Murphy,Charlie Murphy,3,1,505.0000,724
1179,1179,Dirt track racing,Dirt track racing,3,1,505.0000,725
1180,1180,Reggie Jackson,"Reginald Martinez ""Reggie"" Jackson",3,0,506.0000,725
1181,1181,Reichsführer-SS,Reichsführer-SS,3,1,506.0000,726
1182,1182,Hermione Baddeley,Hermione Baddeley,3,1,506.0000,727
1183,1183,Kannada,Hindi,3,0,507.0000,727
1184,1184,Scott Carson,Scott Paul Carson,3,0,508.0000,727
1185,1185,Dublin,Dublin,3,1,508.0000,728
1186,1186,Bristol Olympus,British Bristol Olympus turbojet,3,0,509.0000,728
1187,1187,Bea Arthur,Bea Arthur,3,1,509.0000,729
1188,1188,Masatoshi Gündüz Ikeda,Abū Bakr ibn Muḥammad ibn al Ḥusayn al-Karajī,3,0,510.0000,729
1189,1189,Douglas Jackson,Douglas Jackson,3,1,510.0000,730
1190,1190,Rural Orissa,Orissa,3,0,511.0000,730
1191,1191,Tim Whelan,Tim Whelan,3,1,511.0000,731
1192,1192,Thorgan Hazard,Thorgan Ganael Francis Hazard,3,0,512.0000,731
1193,1193,1963,1963,3,1,512.0000,732
1194,1194,Forbes,"Forbes in the Central West region of New South Wales, Australia",3,0,513.0000,732
1195,1195,Larry Drake,Larry Richard Drake,3,0,514.0000,732
1196,1196,Rear Adm. J. Edward Snyder,Rear Adm. J. Edward Snyder,3,1,514.0000,733
1197,1197,Nobel Prize,Nobel Prize,3,1,514.0000,734
1198,1198,Fama and French's research is period dependent.,The Vanguard Group,3,0,515.0000,734
1199,1199,Matthew Vaughn,Matthew Vaughn,3,1,515.0000,735
1200,1200,Cold Spring Historic District,Valhalla Highlands Historic District,3,0,516.0000,735
1201,1201,The Country Bears,The Country Bears,3,1,516.0000,736
1202,1202,Alan Young,Alan Young,3,1,516.0000,737
1203,1203,"September 30, 2009","September 30, 2009",3,1,516.0000,738
1204,1204,1930,1907,3,0,517.0000,738
1205,1205,No,no,3,1,517.0000,739
1206,1206,1959,1959,3,1,517.0000,740
1207,1207,In Pursuit,In Pursuit,3,1,517.0000,741
1208,1208,"Landing Barge, Kitchen",Operation Neptune,3,0,518.0000,741
1209,1209,My Beautiful Dark Twisted Fantasy,My Beautiful Dark Twisted Fantasy,3,1,518.0000,742
1210,1210,Kansas City crime family,Kansas City crime family,3,1,518.0000,744
1211,1211,Montreal,Montreal,3,1,518.0000,745
1212,1212,Robert Erskine Childers,Robert Erskine Childers DSC,3,0,519.0000,745
1213,1213,Ravalli County,"Ravalli County, Montana",3,0,520.0000,745
1214,1214,Eastern College Athletic Conference-North,the North Atlantic Conference,3,0,521.0000,745
1215,1215,Bridesmaids,The Future,3,0,522.0000,745
1216,1216,Leonberger,The Leonberger is a giant dog breed.,3,0,523.0000,745
1217,1217,Tromeo and Juliet,Tromeo and Juliet,3,1,523.0000,746
1218,1218,John Capozzi,"the Hanna-Barbera show ""Birdman and the Galaxy Trio.""",3,0,524.0000,746
1219,1219,Indianapolis Motor Speedway,Indianapolis Motor Speedway,3,1,524.0000,747
1220,1220,Argentine,Argentinian,3,0,525.0000,747
1221,1221,Sam the Sham,"Domingo ""Sam"" Samudio",3,0,526.0000,747
1222,1222,Bergen County,Bergen,3,0,527.0000,747
1223,1223,"September 25, 2015","October 16, 2015",3,0,528.0000,747
1224,1224,Los Angeles Dance Theater,The Los Angeles Dance Theater,3,1,528.0000,748
1225,1225,McG,McG,3,1,528.0000,749
1226,1226,Giotto,Giotto,3,1,528.0000,750
1227,1227,Ibn Arabi,ibnʿArabī,3,0,529.0000,750
1228,1228,No,no,3,1,529.0000,751
1229,1229,Gaja in Sanskrit means Elephant,Sanskrit,3,0,530.0000,751
1230,1230,Beauty and the Beast,Beauty and the Beast,3,1,530.0000,752
1231,1231,Tennis,tennis,3,1,530.0000,753
1232,1232,Yes,yes,3,1,530.0000,754
1233,1233,Taylor Swift,Taylor Swift,3,1,530.0000,755
1234,1234,The Cosmopolitan,Cosmopolitan of Las Vegas,3,0,531.0000,755
1235,1235,Eva Ibbotson,Eva Ibbotson,3,1,531.0000,756
1236,1236,Nearly 8 km,8 km,3,0,532.0000,756
1237,1237,Yes,yes,3,1,532.0000,757
1238,1238,Brewer v. Williams,Montejo v. Louisiana,3,0,533.0000,757
1239,1239,Panther tank,The Panther,3,0,534.0000,757
1240,1240,Leona Lewis,Leona Lewis,3,1,534.0000,758
1241,1241,C. W. Grafton,C. W. Grafton,3,1,534.0000,759
1242,1242,Janet Jackson,Janet Damita Jo Jackson,3,0,535.0000,759
1243,1243,Alan Turing,Alan Mathison Turing,3,0,536.0000,759
1244,1244,11 November 1869,11 November 1869,3,1,536.0000,760
1245,1245,Journalist,journalist,3,1,536.0000,761
1246,1246,Film director,director,3,0,537.0000,761
1247,1247,MiMA,MiMA,3,1,537.0000,762
1248,1248,Circus Circus Las Vegas,Excalibur Hotel and Casino,3,0,538.0000,762
1249,1249,Imagine,John Lennon/Plastic Ono Band,3,0,539.0000,762
1250,1250,Jeremy Renner,Jeremy Renner,3,1,539.0000,764
1251,1251,Calgary,"Calgary, Alberta",3,0,540.0000,764
1252,1252,Nobel Prize in Literature,Nobel Prize in Literature,3,1,540.0000,765
1253,1253,B-17 Flying Fortress,B-17 Flying Fortress bomber,3,0,541.0000,765
1254,1254,Shut Up,Shut Up,3,1,541.0000,766
1255,1255,2002,2002,3,1,541.0000,767
1256,1256,"Season six, episode 5","season six, episode 5, ""Invasion""",3,0,542.0000,767
1257,1257,2017,137th,3,0,543.0000,767
1258,1258,Brett Scallions,Brett Allen Scallions,3,0,544.0000,767
1259,1259,Key West,Key West,3,1,544.0000,768
1260,1260,Lawson,Lawson,3,1,544.0000,769
1261,1261,Lord Chancellor,Lord Chancellor of England,3,0,545.0000,769
1262,1262,Kenny Young,Kenny Young,3,1,545.0000,770
1263,1263,Thirteenth season,"""The Simpsons""' thirteenth season",3,0,546.0000,770
1264,1264,500 meters,500 metres,3,0,547.0000,770
1265,1265,Tulane,Campbellsville University,3,0,548.0000,770
1266,1266,New York City,modern-day New York City,3,0,549.0000,770
1267,1267,Yes,yes,3,1,549.0000,771
1268,1268,His most brilliant student,his most brilliant student,3,1,549.0000,772
1269,1269,Milk,Pineapple Express,3,0,550.0000,772
1270,1270,Oklahoma,Oklahoma,3,1,550.0000,775
1271,1271,Summerlin,Summerlin,3,1,550.0000,776
1272,1272,10 July 1873,1 September 1864,3,0,551.0000,776
1273,1273,The Spiderwick Chronicles,The Spiderwick Chronicles,3,1,551.0000,777
1274,1274,Hindi films,Hindi,3,0,552.0000,777
1275,1275,Lucas Grabeel,Lucas Stephen Grabeel,3,0,553.0000,777
1276,1276,Pharmaceutical companies,Prescription Drug User Fee Act,3,0,554.0000,777
1277,1277,Peshwa,"""Peshwa"" (Prime Minister)",3,0,555.0000,777
1278,1278,75,75 mi,3,0,556.0000,777
1279,1279,The Catcher in the Rye,The Catcher in the Rye,3,1,556.0000,778
1280,1280,Icehouse pieces,Icehouse pieces,3,1,556.0000,779
1281,1281,We'll Burn That Bridge,"""We'll Burn That Bridge""",3,1,556.0000,780
1282,1282,Governor,a governor,3,1,556.0000,781
1283,1283,Maurice Costello,Dylan O'Brien,3,0,557.0000,781
1284,1284,"June 24, 1935","June 24, 1935",3,1,557.0000,782
1285,1285,Adam Dawes,Adam Dawes,3,1,557.0000,783
1286,1286,World War II,World War II,3,1,557.0000,784
1287,1287,Conservative Party,British Conservative Party,3,0,558.0000,784
1288,1288,C. S. Lewis,Clive Staples Lewis,3,0,559.0000,784
1289,1289,"September 25, 2017","September 25, 2017",3,1,559.0000,785
1290,1290,Voices of Iraq,Voices of Iraq,3,1,559.0000,787
1291,1291,Tatton Park,Tatton Park,3,1,559.0000,788
1292,1292,No,no,3,1,559.0000,789
1293,1293,Royal Navy,Royal Navy,3,1,559.0000,790
1294,1294,Tampa Bay Lightning,Tampa Bay Lightning,3,1,559.0000,791
1295,1295,No,no,3,1,559.0000,792
1296,1296,Fairfax County,Fairfax County,3,1,559.0000,793
1297,1297,Speaker of the House,former Speaker of the U.S. House of Representatives,3,0,560.0000,793
1298,1298,Crataegus pinnatifida,tomato,3,0,561.0000,793
1299,1299,Gateways,Gateways,3,1,561.0000,794
1300,1300,Buddha's delight,Buddha's delight,3,1,561.0000,797
1301,1301,Big Machine Records,Big Machine Records,3,1,561.0000,798
1302,1302,Fionnula Flanagan,Nicole Kidman,3,0,562.0000,798
1303,1303,Forbidden Quest,a scholar,3,0,563.0000,798
1304,1304,No,yes,3,0,564.0000,798
1305,1305,Double Crossed,Double Crossed,3,1,564.0000,799
1306,1306,Terry Gilliam,Terry Gilliam,3,1,564.0000,800
1307,1307,2011,2011,3,1,564.0000,801
1308,1308,Battle of Dresden,Battle of Dresden,3,1,564.0000,802
1309,1309,Northumbrian,Northumbrian,3,1,564.0000,803
1310,1310,Super-regional shopping mall,super-regional shopping mall,3,1,564.0000,805
1311,1311,Aamir Khan,Tariq Khan,3,0,565.0000,805
1312,1312,The Ninth Gate,The Ninth Gate,3,1,565.0000,806
1313,1313,2nd Armored Division,2nd Armored Division,3,1,565.0000,807
1314,1314,Texas Highways,Texas Highways,3,1,565.0000,808
1315,1315,Agent Vinod,Agent Vinod,3,1,565.0000,809
1316,1316,The Highwayman,Highwayman,3,1,565.0000,810
1317,1317,Columbus,Columbus,3,1,565.0000,811
1318,1318,Hudson Bay Mining and Smelting Company,Hudson Bay Mining and Smelting Company,3,1,565.0000,812
1319,1319,1895,1895,3,1,565.0000,813
1320,1320,"October 17, 2017","October 17, 2017",3,1,565.0000,814
1321,1321,USS Essex (CV-9),USS Essex,3,0,566.0000,814
1322,1322,A united Ireland,united Ireland,3,1,566.0000,815
1323,1323,2007,since 2007,3,0,567.0000,815
1324,1324,Reinis Sšejaņns,Jānis Strazdiņš,3,0,568.0000,815
1325,1325,Sir Frank P. Lowy,Frank Lowy,3,0,569.0000,815
1326,1326,Supernatural psychological horror,American supernatural psychological horror film,3,0,570.0000,815
1327,1327,A sailor coming home from a round trip,sailor,3,0,571.0000,815
1328,1328,Charles Hastings Judd,Colonel Charles Hastings Judd,3,0,572.0000,815
1329,1329,Every aspect of public and private life wherever feasible,every aspect of public and private life,3,0,573.0000,815
