q_id,bucket_idx,sim_min,sim_max,sim_mean,n_total_in_bucket,n_qualified,avg_base_r_all,avg_base_r_qualified,n_sampled,sampled_anchor_ids,avg_r_1shot,max_r_1shot
abc394_g,3,0.3399692475795746,0.3675413131713867,0.35165852308273315,105,29,0.27460317460317457,0.8563218390804598,10,"[""abc308_a"", ""abc326_c"", ""abc323_b"", ""3764"", ""3279"", ""abc346_c"", ""abc361_c"", ""abc373_a"", ""abc347_c"", ""3306""]",0.0000,0.0000
abc394_g,4,0.31639283895492554,0.3398134410381317,0.3282132148742676,105,26,0.2444444444444444,0.8846153846153846,10,"[""abc332_b"", ""abc331_a"", ""abc358_c"", ""abc327_d"", ""abc342_c"", ""3568"", ""abc355_b"", ""abc322_b"", ""3412"", ""3634""]",0.1000,1.0000
abc394_g,5,0.2891841232776642,0.3163767457008362,0.3024347722530365,105,29,0.25317460317460316,0.8563218390804598,10,"[""3373"", ""3106"", ""abc324_e"", ""3018"", ""3511"", ""abc391_f"", ""3199"", ""abc318_a"", ""3019"", ""abc330_c""]",0.0000,0.0000
abc394_g,6,0.26383844017982483,0.2889743447303772,0.27592238783836365,105,39,0.3595238095238096,0.8653846153846154,10,"[""abc384_d"", ""abc365_c"", ""2920"", ""abc328_a"", ""3580"", ""abc397_a"", ""abc382_a"", ""2879"", ""3451"", ""abc371_a""]",0.0000,0.0000
abc394_g,7,0.23913373053073883,0.2635610103607178,0.2513119578361511,105,42,0.4039682539682539,0.8928571428571427,10,"[""abc311_a"", ""3337"", ""abc353_a"", ""arc192_a"", ""3771"", ""3801"", ""3354"", ""abc388_c"", ""2812"", ""abc382_b""]",0.0000,0.0000
abc394_g,8,0.20104390382766724,0.23911769688129425,0.22032158076763153,105,48,0.4515873015873015,0.8784722222222222,10,"[""abc322_a"", ""abc390_b"", ""3540"", ""abc370_a"", ""3543"", ""abc380_a"", ""abc380_b"", ""abc329_e"", ""abc365_b"", ""abc368_a""]",0.0000,0.0000
abc394_g,9,0.03591091185808182,0.20101803541183472,0.15398353338241577,109,75,0.6717125382262996,0.9284444444444443,10,"[""2825"", ""abc381_b"", ""abc394_a"", ""3371"", ""2887"", ""abc379_e"", ""3395"", ""2819"", ""3447"", ""abc374_a""]",0.0000,0.0000
3234,0,0.37673747539520264,0.5944809317588806,0.4212271273136139,105,21,0.20238095238095238,0.8888888888888887,10,"[""2812"", ""2848"", ""3626"", ""3017"", ""3629"", ""2882"", ""3631"", ""3210"", ""3584"", ""3172""]",0.1000,1.0000
3234,1,0.32486122846603394,0.3752545416355133,0.34867772459983826,105,23,0.22460317460317458,0.8405797101449275,10,"[""abc353_d"", ""3199"", ""3768"", ""3568"", ""3639"", ""abc318_a"", ""abc399_f"", ""abc355_c"", ""arc182_d"", ""abc328_e""]",0.4000,1.0000
3234,2,0.29593420028686523,0.32420289516448975,0.3097342848777771,105,30,0.276984126984127,0.8944444444444444,10,"[""2887"", ""abc314_d"", ""3553"", ""3634"", ""abc335_c"", ""abc331_a"", ""3622"", ""2850"", ""2837"", ""abc344_c""]",0.3000,1.0000
3234,3,0.2699924409389496,0.29591748118400574,0.28314003348350525,105,29,0.27460317460317457,0.8908045977011494,10,"[""3376"", ""abc400_b"", ""abc302_f"", ""3453"", ""abc380_e"", ""abc334_b"", ""abc306_c"", ""abc326_c"", ""3771"", ""abc322_c""]",0.5000,1.0000
3234,4,0.24518537521362305,0.2695575952529907,0.25769373774528503,105,32,0.2753968253968254,0.8125,10,"[""3625"", ""2828"", ""abc390_e"", ""2819"", ""abc343_c"", ""abc377_c"", ""3462"", ""abc329_d"", ""2886"", ""abc364_b""]",0.5000,1.0000
3234,5,0.221373051404953,0.24503502249717712,0.23295503854751587,105,34,0.3126984126984127,0.8725490196078431,10,"[""abc379_a"", ""abc347_a"", ""3426"", ""abc329_e"", ""3230"", ""abc386_d"", ""3510"", ""abc303_c"", ""3451"", ""abc373_a""]",0.6000,1.0000
3234,6,0.19086869060993195,0.22113579511642456,0.20582100749015808,105,41,0.3682539682539682,0.8495934959349593,10,"[""abc342_c"", ""abc362_a"", ""abc356_a"", ""abc324_e"", ""abc335_b"", ""abc322_a"", ""abc361_a"", ""abc342_a"", ""3493"", ""abc386_e""]",0.7000,1.0000
3234,7,0.1504323035478592,0.19083502888679504,0.17412997782230377,105,38,0.3507936507936508,0.8640350877192982,10,"[""abc325_e"", ""3195"", ""abc335_a"", ""2786"", ""abc368_f"", ""abc392_f"", ""abc304_a"", ""abc350_a"", ""abc393_a"", ""abc346_c""]",0.8000,1.0000
3234,8,0.10490447282791138,0.150346577167511,0.12768329679965973,105,56,0.5363492063492064,0.9029761904761904,10,"[""abc301_b"", ""abc315_a"", ""abc374_b"", ""abc361_b"", ""abc330_d"", ""abc380_b"", ""abc365_e"", ""abc396_a"", ""abc391_a"", ""abc382_a""]",0.9000,1.0000
3234,9,-0.026003314182162285,0.10361959785223007,0.05950566753745079,109,55,0.5412844036697247,0.9378787878787878,10,"[""abc341_a"", ""abc364_a"", ""abc354_a"", ""abc399_a"", ""abc381_b"", ""abc386_c"", ""abc374_a"", ""abc381_a"", ""abc356_e"", ""abc375_a""]",0.9000,1.0000
3647,0,0.4908595383167267,0.8675003051757812,0.5439337491989136,105,14,0.1111111111111111,0.7738095238095237,10,"[""3420"", ""abc376_f"", ""2849"", ""2952"", ""abc371_d"", ""abc344_e"", ""abc366_c"", ""abc380_e"", ""2878"", ""3306""]",0.1000,0.3333
3647,1,0.43889597058296204,0.49051615595817566,0.463470458984375,105,16,0.11269841269841269,0.6979166666666666,10,"[""3720"", ""3196"", ""2817"", ""abc367_f"", ""arc189_c"", ""3493"", ""3622"", ""3373"", ""3174"", ""3019""]",0.1000,0.3333
3647,2,0.3907337784767151,0.4387867748737335,0.4146423041820526,105,23,0.21587301587301588,0.8550724637681159,10,"[""abc358_d"", ""abc375_e"", ""2800"", ""arc186_a"", ""abc384_b"", ""3426"", ""3543"", ""abc344_c"", ""3680"", ""3114""]",0.2000,0.3333
3647,3,0.353103369474411,0.3905303478240967,0.3717513382434845,105,32,0.30968253968253967,0.9093749999999999,10,"[""3412"", ""3580"", ""3637"", ""3809"", ""3771"", ""3354"", ""3593"", ""arc195_b"", ""3801"", ""3312""]",0.1000,0.3333
3647,4,0.3167404532432556,0.3530661165714264,0.3324558138847351,105,29,0.30396825396825394,0.9080459770114943,10,"[""abc376_a"", ""3308"", ""3055"", ""3210"", ""abc373_a"", ""abc397_c"", ""abc325_c"", ""abc355_c"", ""abc322_e"", ""abc386_e""]",0.2000,0.3333
3647,5,0.28468018770217896,0.31664296984672546,0.3012576997280121,105,38,0.3587301587301588,0.8333333333333334,10,"[""3558"", ""3451"", ""3462"", ""abc378_a"", ""abc357_a"", ""3026"", ""abc334_b"", ""abc358_c"", ""abc390_e"", ""3018""]",0.1333,0.3333
3647,6,0.24542127549648285,0.2846054136753082,0.26588737964630127,105,34,0.31587301587301586,0.8382352941176471,10,"[""abc388_c"", ""abc356_b"", ""arc195_a"", ""2998"", ""abc365_c"", ""abc353_d"", ""abc301_d"", ""abc377_c"", ""abc356_e"", ""abc380_f""]",0.2666,0.3333
3647,7,0.19783945381641388,0.24506434798240662,0.22082018852233887,105,47,0.43650793650793646,0.8581560283687942,10,"[""abc368_f"", ""abc329_d"", ""3567"", ""abc322_d"", ""3279"", ""abc371_b"", ""abc398_b"", ""3540"", ""2887"", ""abc397_e""]",0.1666,0.3333
3647,8,0.11828984320163727,0.1974732130765915,0.16403670608997345,105,51,0.5028571428571428,0.9143790849673202,10,"[""abc324_e"", ""abc343_e"", ""abc314_c"", ""abc307_a"", ""abc318_a"", ""abc382_b"", ""abc352_a"", ""abc311_a"", ""abc345_b"", ""abc371_a""]",0.3000,0.6667
3647,9,-0.06457380205392838,0.11743713170289993,0.06210460141301155,109,75,0.6873088685015291,0.9588888888888888,10,"[""abc319_b"", ""abc354_a"", ""abc384_a"", ""abc336_a"", ""abc338_a"", ""abc366_a"", ""abc385_a"", ""abc389_a"", ""abc309_a"", ""abc324_b""]",0.1666,0.3333
abc350_a,0,0.4295603632926941,0.8142914772033691,0.5653253793716431,105,81,0.719047619047619,0.8796296296296297,10,"[""abc360_a"", ""arc194_e"", ""abc315_a"", ""abc301_d"", ""abc301_c"", ""abc371_b"", ""abc385_a"", ""abc326_b"", ""abc397_e"", ""abc371_a""]",0.6334,1.0000
abc350_a,1,0.3522431254386902,0.4294559359550476,0.3854837417602539,105,53,0.4936507936507937,0.8867924528301887,10,"[""abc363_a"", ""abc314_c"", ""abc311_a"", ""abc359_a"", ""abc306_a"", ""3709"", ""abc353_d"", ""3511"", ""abc333_c"", ""abc389_a""]",0.7334,1.0000
abc350_a,2,0.28844088315963745,0.3521958291530609,0.31773611903190613,105,42,0.40126984126984133,0.8960317460317462,10,"[""3484"", ""3568"", ""3637"", ""3337"", ""2886"", ""abc351_a"", ""2887"", ""3811"", ""abc399_e"", ""3055""]",0.6000,1.0000
abc350_a,3,0.24644093215465546,0.2881719768047333,0.26736223697662354,105,39,0.38031746031746033,0.9213675213675213,10,"[""abc379_b"", ""abc356_d"", ""abc302_a"", ""abc378_a"", ""3210"", ""arc189_c"", ""2819"", ""3207"", ""abc366_c"", ""abc378_d""]",0.6334,0.6667
abc350_a,4,0.21575716137886047,0.24638310074806213,0.2286282628774643,105,39,0.36746031746031743,0.893162393162393,10,"[""abc365_b"", ""1873_D"", ""abc367_g"", ""3297"", ""3558"", ""3019"", ""abc318_a"", ""3493"", ""3570"", ""abc384_b""]",0.7000,1.0000
abc350_a,5,0.18547610938549042,0.2154814749956131,0.2010134607553482,105,32,0.30793650793650795,0.8541666666666666,10,"[""2825"", ""3507"", ""2755"", ""abc329_d"", ""2812"", ""abc391_f"", ""abc340_b"", ""abc304_d"", ""3033"", ""abc332_d""]",0.6000,1.0000
abc350_a,6,0.16106413304805756,0.1851184070110321,0.17267340421676636,105,27,0.26666666666666666,0.845679012345679,10,"[""3414"", ""3376"", ""abc377_c"", ""abc347_a"", ""abc325_b"", ""3639"", ""abc330_a"", ""3199"", ""abc310_a"", ""abc346_c""]",0.6000,0.6667
abc350_a,7,0.13149511814117432,0.16086170077323914,0.1454491913318634,105,17,0.16587301587301584,0.7941176470588235,10,"[""abc361_e"", ""abc328_a"", ""abc348_b"", ""3328"", ""abc365_c"", ""abc332_a"", ""abc361_c"", ""abc346_a"", ""abc322_e"", ""abc397_c""]",0.7000,1.0000
abc350_a,8,0.09942755848169327,0.1311769187450409,0.11711670458316803,105,11,0.11428571428571428,0.9242424242424242,10,"[""abc356_e"", ""3420"", ""abc366_e"", ""abc358_d"", ""2952"", ""3593"", ""abc388_c"", ""3172"", ""abc364_d"", ""abc326_c""]",0.6333,1.0000
abc350_a,9,-0.019375795498490334,0.09936690330505371,0.07214526832103729,109,17,0.15519877675840976,0.8823529411764706,10,"[""3622"", ""3764"", ""2849"", ""3196"", ""3106"", ""3495"", ""3306"", ""2811"", ""3817"", ""3114""]",0.6334,0.6667
abc320_b,0,0.41470611095428467,0.7569982409477234,0.5001644492149353,105,47,0.46206349206349207,0.9205673758865248,10,"[""abc330_d"", ""2879"", ""abc324_e"", ""abc338_b"", ""2800"", ""abc306_a"", ""abc397_f"", ""abc399_a"", ""3349"", ""abc378_a""]",1.0000,1.0000
abc320_b,1,0.33535441756248474,0.4137917757034302,0.37295711040496826,105,45,0.42507936507936506,0.8733333333333331,10,"[""3210"", ""abc345_b"", ""abc329_b"", ""abc380_a"", ""abc341_a"", ""abc301_d"", ""3451"", ""abc368_f"", ""abc327_a"", ""3690""]",0.8000,1.0000
abc320_b,2,0.2891913950443268,0.3332536518573761,0.3103111982345581,105,42,0.4111111111111111,0.9126984126984126,10,"[""abc302_a"", ""abc354_e"", ""abc364_a"", ""abc356_e"", ""abc325_a"", ""abc333_c"", ""abc395_b"", ""abc301_c"", ""abc335_a"", ""3055""]",1.0000,1.0000
abc320_b,3,0.2441331148147583,0.288707971572876,0.2652028799057007,105,44,0.4023809523809524,0.8636363636363636,10,"[""abc355_c"", ""abc312_a"", ""abc351_a"", ""abc332_d"", ""abc353_a"", ""abc357_a"", ""abc375_e"", ""3771"", ""abc398_c"", ""abc314_d""]",1.0000,1.0000
abc320_b,4,0.2083166241645813,0.24403464794158936,0.2240559309720993,105,39,0.36587301587301585,0.8995726495726495,10,"[""abc355_a"", ""abc386_a"", ""abc395_a"", ""3373"", ""abc377_c"", ""2850"", ""abc364_b"", ""abc391_b"", ""3709"", ""abc390_c""]",1.0000,1.0000
abc320_b,5,0.17827337980270386,0.20825782418251038,0.1943574994802475,105,28,0.27380952380952384,0.8809523809523808,10,"[""abc386_e"", ""abc327_c"", ""abc379_a"", ""abc346_c"", ""3371"", ""abc351_b"", ""abc361_e"", ""abc301_b"", ""3631"", ""abc308_a""]",1.0000,1.0000
abc320_b,6,0.15206755697727203,0.17810866236686707,0.16419216990470886,105,30,0.276984126984127,0.85,10,"[""abc307_a"", ""2837"", ""abc355_b"", ""abc362_a"", ""3540"", ""abc334_b"", ""3196"", ""2848"", ""abc325_e"", ""3680""]",0.8000,1.0000
abc320_b,7,0.10637771338224411,0.15086722373962402,0.1304856389760971,105,30,0.2571428571428571,0.7944444444444444,10,"[""abc392_a"", ""abc318_a"", ""abc397_e"", ""abc309_a"", ""abc308_c"", ""2952"", ""abc322_c"", ""3720"", ""abc392_b"", ""abc385_a""]",1.0000,1.0000
abc320_b,8,0.07434122264385223,0.10623989999294281,0.09291423857212067,105,25,0.2523809523809524,0.9,10,"[""3568"", ""abc361_b"", ""abc356_a"", ""3553"", ""abc344_e"", ""2882"", ""3511"", ""3245"", ""arc195_b"", ""abc335_b""]",1.0000,1.0000
abc320_b,9,-0.026731932535767555,0.07382478564977646,0.03448586165904999,109,28,0.23853211009174313,0.8809523809523808,10,"[""abc356_b"", ""abc331_a"", ""abc322_e"", ""abc358_d"", ""abc332_a"", ""abc371_d"", ""arc185_c"", ""abc332_b"", ""3759"", ""3495""]",1.0000,1.0000
abc304_a,0,0.4035399556159973,0.7530210614204407,0.502255380153656,105,38,0.38571428571428573,0.9013157894736841,10,"[""abc329_b"", ""abc371_a"", ""abc338_e"", ""abc380_f"", ""abc392_b"", ""abc394_b"", ""abc325_a"", ""abc344_e"", ""abc329_d"", ""abc314_c""]",0.4000,1.0000
abc304_a,1,0.34022700786590576,0.4015292525291443,0.36864399909973145,105,38,0.3817460317460317,0.9122807017543859,10,"[""abc391_b"", ""abc355_c"", ""abc307_b"", ""abc304_d"", ""abc322_c"", ""abc336_a"", ""abc361_a"", ""abc369_b"", ""abc373_a"", ""arc185_c""]",0.5500,1.0000
abc304_a,2,0.29865702986717224,0.3395886719226837,0.31756260991096497,105,51,0.4531746031746031,0.8692810457516339,10,"[""abc349_c"", ""abc308_a"", ""abc394_c"", ""abc302_f"", ""abc393_a"", ""abc330_b"", ""abc348_a"", ""abc372_a"", ""abc327_c"", ""abc380_e""]",0.6500,1.0000
abc304_a,3,0.26862791180610657,0.298423707485199,0.2837390601634979,105,34,0.303968253968254,0.8137254901960784,10,"[""abc358_d"", ""arc181_b"", ""abc376_f"", ""2873"", ""abc356_b"", ""abc350_a"", ""abc390_c"", ""abc361_e"", ""abc328_e"", ""abc390_b""]",0.7500,1.0000
abc304_a,4,0.24057413637638092,0.2682808041572571,0.2531677484512329,105,41,0.36444444444444446,0.8642276422764229,10,"[""abc344_a"", ""abc333_a"", ""3511"", ""abc367_f"", ""abc341_a"", ""abc311_b"", ""abc335_a"", ""abc360_a"", ""abc399_f"", ""abc366_c""]",0.6500,1.0000
abc304_a,5,0.2121659815311432,0.2401774823665619,0.22573299705982208,105,30,0.2984126984126984,0.8611111111111112,10,"[""abc305_a"", ""abc377_a"", ""abc337_b"", ""abc364_a"", ""abc367_b"", ""3361"", ""3196"", ""abc338_a"", ""abc358_c"", ""abc352_a""]",0.6500,1.0000
abc304_a,6,0.1779552549123764,0.21204796433448792,0.19336162507534027,105,30,0.30238095238095236,0.95,10,"[""2850"", ""3245"", ""abc389_a"", ""3626"", ""abc388_c"", ""3495"", ""3373"", ""arc184_e"", ""abc328_a"", ""3593""]",0.8000,1.0000
abc304_a,7,0.15077093243598938,0.17792543768882751,0.16429144144058228,105,29,0.28301587301587305,0.9241379310344828,10,"[""3026"", ""abc397_b"", ""abc382_a"", ""3379"", ""3634"", ""abc320_b"", ""3629"", ""2755"", ""abc394_d"", ""abc400_b""]",0.8500,1.0000
abc304_a,8,0.11315026134252548,0.15074650943279266,0.13270007073879242,105,32,0.2873015873015873,0.8489583333333333,10,"[""2800"", ""abc326_c"", ""abc356_d"", ""2879"", ""abc354_a"", ""abc387_a"", ""3567"", ""3172"", ""3637"", ""3033""]",0.6500,1.0000
abc304_a,9,0.006073311902582645,0.11313439160585403,0.07778048515319824,109,35,0.30275229357798167,0.8714285714285714,10,"[""3636"", ""3801"", ""3631"", ""3462"", ""3764"", ""3306"", ""3543"", ""3507"", ""3371"", ""3570""]",0.8000,1.0000
3233,0,0.49211829900741577,0.7657122611999512,0.5732861757278442,105,41,0.3658730158730158,0.8699186991869918,10,"[""3384"", ""3337"", ""3493"", ""abc311_a"", ""3210"", ""3771"", ""3634"", ""3580"", ""3312"", ""2800""]",0.3000,1.0000
3233,1,0.4219842553138733,0.4908020794391632,0.4519609212875366,105,33,0.2953968253968254,0.8111111111111111,10,"[""3759"", ""3426"", ""abc382_a"", ""3412"", ""3033"", ""abc314_c"", ""abc338_d"", ""2816"", ""2850"", ""abc361_c""]",0.3000,0.6667
3233,2,0.36825886368751526,0.4219011664390564,0.3929522931575775,105,26,0.24047619047619048,0.8076923076923077,10,"[""3607"", ""3019"", ""3469"", ""abc386_c"", ""abc397_c"", ""3055"", ""abc386_e"", ""abc346_c"", ""abc394_c"", ""2952""]",0.0667,0.3333
3233,3,0.32789140939712524,0.36779093742370605,0.34827473759651184,105,28,0.27936507936507937,0.9166666666666667,10,"[""abc336_b"", ""abc302_f"", ""abc302_c"", ""3306"", ""3637"", ""2886"", ""abc380_e"", ""abc314_d"", ""3764"", ""abc376_a""]",0.3333,1.0000
3233,4,0.28851720690727234,0.32701894640922546,0.3064994513988495,105,30,0.27777777777777773,0.8833333333333333,10,"[""abc330_a"", ""abc344_a"", ""abc329_e"", ""abc337_b"", ""abc367_g"", ""abc322_b"", ""2819"", ""abc390_e"", ""abc399_f"", ""abc340_b""]",0.1667,0.6667
3233,5,0.2559290826320648,0.2884945869445801,0.2725985050201416,105,38,0.36269841269841263,0.9078947368421053,10,"[""abc372_a"", ""2837"", ""3114"", ""abc329_d"", ""abc355_c"", ""abc381_b"", ""3510"", ""abc365_c"", ""abc354_e"", ""abc304_d""]",0.3000,0.6667
3233,6,0.22350698709487915,0.25530847907066345,0.23953859508037567,105,30,0.2750793650793651,0.8322222222222223,10,"[""abc352_e"", ""arc195_a"", ""arc181_b"", ""2882"", ""abc362_a"", ""3420"", ""abc345_b"", ""abc393_a"", ""abc322_e"", ""3511""]",0.1333,1.0000
3233,7,0.19209423661231995,0.2233489602804184,0.2077084332704544,105,38,0.36031746031746026,0.8552631578947368,10,"[""abc306_c"", ""abc325_e"", ""abc396_a"", ""abc312_a"", ""abc364_d"", ""abc370_b"", ""abc353_d"", ""abc380_a"", ""arc186_a"", ""abc330_c""]",0.1333,0.3333
3233,8,0.14366668462753296,0.19151467084884644,0.17036187648773193,105,42,0.4007936507936508,0.9047619047619048,10,"[""abc392_b"", ""abc318_a"", ""abc327_d"", ""abc321_a"", ""2802"", ""abc361_e"", ""3567"", ""arc184_e"", ""abc355_b"", ""abc328_a""]",0.2000,0.6667
3233,9,0.0002298271283507347,0.14365941286087036,0.10023976117372513,109,53,0.5068807339449541,0.9544025157232704,10,"[""abc366_a"", ""abc361_b"", ""abc400_b"", ""abc362_b"", ""abc324_a"", ""abc341_a"", ""abc356_b"", ""abc390_b"", ""abc344_c"", ""abc324_b""]",0.3000,0.6667
abc370_c,0,0.4448348581790924,0.817825436592102,0.5170393586158752,105,56,0.4857142857142857,0.863095238095238,10,"[""abc399_e"", ""abc339_a"", ""abc302_c"", ""abc373_a"", ""abc337_a"", ""abc384_a"", ""abc323_b"", ""abc349_c"", ""abc325_a"", ""abc329_e""]",0.0333,0.3333
abc370_c,1,0.3878706991672516,0.4439536929130554,0.41267845034599304,105,40,0.37714285714285717,0.8858333333333333,10,"[""2825"", ""arc182_d"", ""abc311_a"", ""abc325_c"", ""abc311_b"", ""3230"", ""abc379_a"", ""abc358_c"", ""arc194_e"", ""abc330_d""]",0.2000,0.3333
abc370_c,2,0.3429778814315796,0.3877553939819336,0.36637938022613525,105,41,0.42301587301587307,0.9186991869918698,10,"[""abc376_f"", ""abc329_d"", ""2850"", ""3245"", ""3312"", ""3150"", ""abc348_d"", ""3297"", ""abc349_e"", ""abc382_a""]",0.1333,0.3333
abc370_c,3,0.30467572808265686,0.34225478768348694,0.32198095321655273,105,33,0.3412698412698412,0.898989898989899,10,"[""abc302_d"", ""abc366_a"", ""abc341_a"", ""abc379_e"", ""3759"", ""abc395_b"", ""abc367_f"", ""abc390_c"", ""abc322_c"", ""abc397_b""]",0.0667,0.3333
abc370_c,4,0.2787429392337799,0.30435171723365784,0.2910488247871399,105,33,0.28968253968253965,0.8257575757575758,10,"[""abc322_d"", ""abc353_d"", ""3543"", ""abc358_d"", ""3801"", ""abc371_b"", ""abc379_b"", ""abc335_c"", ""2920"", ""abc335_a""]",0.0667,0.3333
abc370_c,5,0.24796678125858307,0.27874115109443665,0.2637178599834442,105,33,0.30952380952380953,0.904040404040404,10,"[""abc364_a"", ""3373"", ""abc340_b"", ""2849"", ""abc335_b"", ""3768"", ""abc378_d"", ""abc394_d"", ""abc329_b"", ""abc361_b""]",0.1333,0.3333
abc370_c,6,0.2214089035987854,0.24751564860343933,0.23417699337005615,105,34,0.34841269841269845,0.9362745098039216,10,"[""abc338_a"", ""abc344_c"", ""abc331_a"", ""abc390_e"", ""abc371_d"", ""abc362_a"", ""abc356_d"", ""3199"", ""3447"", ""abc333_a""]",0.0667,0.3333
abc370_c,7,0.19425706565380096,0.22131578624248505,0.20763663947582245,105,27,0.25,0.8765432098765431,10,"[""abc384_d"", ""abc366_e"", ""abc361_e"", ""abc363_a"", ""abc365_e"", ""abc353_a"", ""abc333_c"", ""abc304_c"", ""abc326_c"", ""abc361_a""]",0.1000,0.3333
abc370_c,8,0.1566247195005417,0.19423358142375946,0.17601338028907776,105,28,0.25206349206349205,0.8619047619047618,10,"[""abc400_e"", ""3593"", ""abc310_a"", ""2819"", ""3026"", ""3114"", ""2882"", ""abc392_a"", ""3196"", ""abc390_b""]",0.1667,0.3333
abc370_c,9,0.015231865458190441,0.1566159874200821,0.1228100061416626,109,34,0.29281345565749234,0.8333333333333333,10,"[""2802"", ""3567"", ""abc305_a"", ""abc330_c"", ""2824"", ""3558"", ""abc323_a"", ""3495"", ""3306"", ""abc365_a""]",0.1000,0.3333
3454,0,0.46222907304763794,0.8598212599754333,0.5182627439498901,105,19,0.14761904761904762,0.7456140350877193,10,"[""3639"", ""3584"", ""2849"", ""3026"", ""3634"", ""3328"", ""3793"", ""2812"", ""3379"", ""3106""]",0.0500,0.5000
3454,1,0.40547284483909607,0.461283802986145,0.43089398741722107,105,23,0.21031746031746032,0.8333333333333334,10,"[""3172"", ""3629"", ""3493"", ""2755"", ""3174"", ""2999"", ""3384"", ""3690"", ""2837"", ""2998""]",0.0000,0.0000
3454,2,0.36428263783454895,0.4050653576850891,0.3834077715873718,105,28,0.2563492063492063,0.8809523809523808,10,"[""abc399_e"", ""abc384_b"", ""3455"", ""3312"", ""abc351_b"", ""3245"", ""2811"", ""abc338_d"", ""abc324_e"", ""3680""]",0.1000,0.5000
3454,3,0.32748809456825256,0.36420077085494995,0.34310469031333923,105,28,0.2507936507936508,0.8035714285714286,10,"[""abc373_a"", ""abc371_d"", ""abc302_d"", ""abc325_b"", ""abc332_d"", ""3356"", ""abc391_b"", ""3495"", ""3768"", ""3568""]",0.0000,0.0000
3454,4,0.2949574887752533,0.32718610763549805,0.31146153807640076,105,31,0.2826984126984127,0.8526881720430106,10,"[""2877"", ""3150"", ""3354"", ""abc327_d"", ""3371"", ""3736"", ""2828"", ""3210"", ""abc344_e"", ""abc311_b""]",0.0000,0.0000
3454,5,0.2667512893676758,0.2948097884654999,0.28028738498687744,105,42,0.4031746031746032,0.8968253968253967,10,"[""abc356_d"", ""arc184_e"", ""abc355_c"", ""3540"", ""3306"", ""abc344_c"", ""abc370_b"", ""abc380_e"", ""abc355_b"", ""abc340_b""]",0.1000,0.5000
3454,6,0.23281309008598328,0.266730397939682,0.24953913688659668,105,31,0.32698412698412693,0.8978494623655914,10,"[""abc308_c"", ""3308"", ""abc378_d"", ""abc330_a"", ""abc357_a"", ""abc348_d"", ""abc384_d"", ""3447"", ""abc329_e"", ""abc301_c""]",0.1000,0.5000
3454,7,0.19128330051898956,0.23280616104602814,0.21306493878364563,105,40,0.3817460317460317,0.8833333333333332,10,"[""abc362_a"", ""abc384_a"", ""abc301_a"", ""abc325_e"", ""2887"", ""abc330_b"", ""arc181_b"", ""abc390_e"", ""3558"", ""abc363_a""]",0.0000,0.0000
3454,8,0.1381925791501999,0.19125190377235413,0.16944751143455505,105,45,0.44285714285714284,0.9055555555555556,10,"[""abc358_a"", ""abc371_b"", ""abc397_a"", ""abc327_c"", ""arc185_c"", ""abc394_b"", ""1883_B"", ""abc392_f"", ""abc340_a"", ""abc353_a""]",0.1000,0.5000
3454,9,-0.0268060564994812,0.136618509888649,0.08160098642110825,109,72,0.6564220183486238,0.9393518518518518,10,"[""abc387_a"", ""abc400_e"", ""abc320_a"", ""abc309_a"", ""abc400_b"", ""abc394_d"", ""abc319_b"", ""abc320_b"", ""abc335_b"", ""abc352_a""]",0.1000,0.5000
3017,0,0.43352216482162476,0.695894181728363,0.5093269348144531,105,31,0.28730158730158734,0.8978494623655914,10,"[""3297"", ""3210"", ""3622"", ""3174"", ""3328"", ""3801"", ""3626"", ""3637"", ""2998"", ""3199""]",0.7667,1.0000
3017,1,0.36769384145736694,0.4331943392753601,0.3973715603351593,105,34,0.2976190476190476,0.8333333333333333,10,"[""abc363_c"", ""1873_D"", ""3625"", ""3414"", ""3736"", ""3495"", ""3484"", ""3493"", ""abc379_b"", ""3553""]",0.5333,1.0000
3017,2,0.31561967730522156,0.36704736948013306,0.34045886993408203,105,30,0.26349206349206344,0.8388888888888888,10,"[""2849"", ""3584"", ""3817"", ""3639"", ""abc334_b"", ""3453"", ""3634"", ""3055"", ""3353"", ""abc346_c""]",0.5000,1.0000
3017,3,0.2770375609397888,0.31401127576828003,0.29485252499580383,105,34,0.3052380952380952,0.8666666666666667,10,"[""abc345_b"", ""3764"", ""3019"", ""3558"", ""abc397_e"", ""2952"", ""2802"", ""abc303_c"", ""3361"", ""3567""]",0.5000,1.0000
3017,4,0.2380812019109726,0.27666258811950684,0.25593993067741394,105,33,0.3015873015873016,0.8434343434343434,10,"[""abc323_c"", ""abc324_b"", ""2828"", ""abc354_a"", ""3106"", ""2886"", ""3451"", ""arc186_a"", ""abc326_b"", ""abc326_a""]",0.6667,1.0000
3017,5,0.20019952952861786,0.23789648711681366,0.2195228636264801,105,26,0.26587301587301587,0.8974358974358974,10,"[""abc381_b"", ""abc380_e"", ""abc386_a"", ""abc382_a"", ""abc315_b"", ""abc368_b"", ""abc392_a"", ""abc368_a"", ""abc350_a"", ""abc396_a""]",0.7333,1.0000
